NODE_edge_2+_length_45381_cov_280_6	CheckV-053243_3	56.3	128	55	1	5	131	3	130	1.02e-45	150
NODE_edge_2+_length_45381_cov_280_6	CheckV-050017_2	53.8	132	60	1	1	131	1	132	1.09e-45	150
NODE_edge_2+_length_45381_cov_280_6	CheckV-046170_2	53.8	132	60	1	1	131	1	132	1.09e-45	150
NODE_edge_2+_length_45381_cov_280_6	CheckV-053970_2	53.8	132	60	1	1	131	1	132	1.09e-45	150
NODE_edge_2+_length_45381_cov_280_6	CheckV-046067_2	53.8	132	60	1	1	131	1	132	1.09e-45	150
NODE_edge_2+_length_45381_cov_280_6	CheckV-051494_2	53.8	132	60	1	1	131	1	132	1.09e-45	150
NODE_edge_2+_length_45381_cov_280_6	CheckV-045095_2	53.8	132	60	1	1	131	1	132	1.09e-45	150
NODE_edge_2+_length_45381_cov_280_6	CheckV-056262_1	53.8	132	60	1	1	131	1	132	1.09e-45	150
NODE_edge_2+_length_45381_cov_280_6	CheckV-048277_1	50.0	138	69	0	1	138	1	138	1.37e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-056429_1	49.3	138	70	0	1	138	1	138	1.37e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-054206_1	50.0	138	69	0	1	138	1	138	1.94e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-047947_1	50.0	140	70	0	1	140	1	140	2.00e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-047936_1	50.0	140	70	0	1	140	1	140	2.00e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-043626_3	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-051563_2	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-049743_2	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-045126_3	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-053972_2	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-045586_3	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-053244_2	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-045121_2	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-055333_2	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-055001_3	56.3	128	55	1	5	131	3	130	2.06e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-047917_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-051531_1	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-046101_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-045091_3	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-054202_1	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-043554_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-051527_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-044887_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-045086_3	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-051875_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-051137_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-051559_3	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-045151_3	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-048327_3	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-045111_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-046503_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-051560_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-051138_1	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-059660_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-059970_1	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-043413_2	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-058830_3	55.5	128	56	1	5	131	3	130	2.93e-45	149
NODE_edge_2+_length_45381_cov_280_6	CheckV-046131_1	50.4	141	68	1	2	140	3	143	4.15e-45	148
NODE_edge_2+_length_45381_cov_280_6	CheckV-046549_2	55.5	128	56	1	5	131	3	130	4.15e-45	148
NODE_edge_2+_length_45381_cov_280_6	CheckV-048225_1	49.3	138	70	0	1	138	1	138	5.54e-45	148
NODE_edge_2+_length_45381_cov_280_6	CheckV-048975_1	49.3	138	70	0	1	138	1	138	5.54e-45	148
NODE_edge_2+_length_45381_cov_280_6	CheckV-046099_2	55.5	128	56	1	5	131	3	130	1.19e-44	147
NODE_edge_2+_length_45381_cov_280_6	CheckV-044728_1	49.3	138	70	0	1	138	1	138	9.37e-44	145
NODE_edge_2+_length_45381_cov_280_6	CheckV-054144_1	53.9	128	58	1	5	131	3	130	3.91e-43	143
NODE_edge_2+_length_45381_cov_280_6	CheckV-044952_2	53.9	128	58	1	5	131	3	130	3.91e-43	143
NODE_edge_2+_length_45381_cov_280_6	CheckV-044809_2	53.9	128	58	1	5	131	3	130	3.91e-43	143
NODE_edge_2+_length_45381_cov_280_6	CheckV-045970_3	53.9	128	58	1	5	131	3	130	3.91e-43	143
NODE_edge_2+_length_45381_cov_280_6	CheckV-051874_2	53.9	128	58	1	5	131	3	130	3.91e-43	143
NODE_edge_2+_length_45381_cov_280_6	CheckV-048556_4	50.0	152	64	4	1	140	1	152	7.98e-43	143
NODE_edge_2+_length_45381_cov_280_6	CheckV-049832_2	48.9	139	70	1	1	138	1	139	2.25e-42	141
NODE_edge_2+_length_45381_cov_280_6	CheckV-045088_4	50.0	152	64	4	1	140	1	152	4.58e-42	141
NODE_edge_2+_length_45381_cov_280_6	CheckV-048544_5	49.3	148	63	4	1	136	1	148	1.31e-41	140
NODE_edge_2+_length_45381_cov_280_6	CheckV-048535_5	49.3	148	63	4	1	136	1	148	1.31e-41	140
NODE_edge_2+_length_45381_cov_280_6	CheckV-048212_5	50.7	152	63	5	1	140	1	152	3.72e-41	139
NODE_edge_2+_length_45381_cov_280_6	CheckV-044880_4	48.7	152	66	4	1	140	1	152	5.28e-41	138
NODE_edge_2+_length_45381_cov_280_6	CheckV-046592_3	49.3	152	65	4	1	140	1	152	1.06e-40	137
NODE_edge_2+_length_45381_cov_280_6	CheckV-053417_5	50.7	152	63	5	1	140	1	152	1.06e-40	137
NODE_edge_2+_length_45381_cov_280_6	CheckV-059222_62	49.0	153	63	4	1	138	1	153	1.50e-40	137
NODE_edge_2+_length_45381_cov_280_6	CheckV-055332_4	49.3	148	63	4	1	136	1	148	4.41e-40	136
NODE_edge_2+_length_45381_cov_280_6	CheckV-045410_4	47.4	152	68	4	1	140	1	152	6.07e-40	135
NODE_edge_2+_length_45381_cov_280_6	CheckV-046611_4	46.7	152	69	4	1	140	1	152	8.61e-40	135
NODE_edge_2+_length_45381_cov_280_6	CheckV-048226_6	48.7	152	66	5	1	140	1	152	8.61e-40	135
NODE_edge_2+_length_45381_cov_280_6	CheckV-045069_4	48.3	151	66	4	1	139	1	151	1.15e-39	135
NODE_edge_2+_length_45381_cov_280_6	CheckV-052199_3	47.4	152	68	4	1	140	1	152	1.73e-39	134
NODE_edge_2+_length_45381_cov_280_6	CheckV-056038_4	47.7	153	67	4	1	140	1	153	1.78e-39	134
NODE_edge_2+_length_45381_cov_280_6	CheckV-048503_1	47.5	139	72	1	1	138	1	139	3.45e-39	133
NODE_edge_2+_length_45381_cov_280_6	CheckV-054992_5	48.0	148	65	4	1	136	1	148	3.48e-39	134
NODE_edge_2+_length_45381_cov_280_6	CheckV-051534_4	49.7	147	62	4	2	136	3	149	5.23e-39	133
NODE_edge_2+_length_45381_cov_280_6	CheckV-048478_3	48.3	151	66	4	1	139	1	151	6.78e-39	133
NODE_edge_2+_length_45381_cov_280_6	CheckV-048974_6	48.7	152	66	5	1	140	1	152	9.91e-39	132
NODE_edge_2+_length_45381_cov_280_6	CheckV-048594_5	48.7	152	66	5	1	140	1	152	9.91e-39	132
NODE_edge_2+_length_45381_cov_280_6	CheckV-046625_4	48.7	152	66	5	1	140	1	152	1.99e-38	132
NODE_edge_2+_length_45381_cov_280_6	CheckV-050963_5	48.7	152	66	5	1	140	1	152	1.99e-38	132
NODE_edge_2+_length_45381_cov_280_6	CheckV-048013_5	48.0	152	67	5	1	140	1	152	2.82e-38	131
NODE_edge_2+_length_45381_cov_280_6	CheckV-048487_6	48.0	152	67	5	1	140	1	152	8.03e-38	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-044979_5	48.0	152	67	5	1	140	1	152	1.14e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-050032_5	48.0	152	67	5	1	140	1	152	1.14e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-046000_5	48.0	152	67	5	1	140	1	152	1.14e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-058631_4	48.0	152	67	5	1	140	1	152	1.14e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-056728_5	48.0	152	67	5	1	140	1	152	1.14e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-056730_5	48.0	152	67	5	1	140	1	152	1.14e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-056269_4	46.4	151	69	4	2	140	3	153	1.17e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-056252_4	46.4	151	69	4	2	140	3	153	1.17e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-060409_4	49.0	151	65	5	2	140	3	153	1.17e-37	130
NODE_edge_2+_length_45381_cov_280_6	CheckV-043330_4	49.3	152	64	6	1	139	1	152	1.52e-37	129
NODE_edge_2+_length_45381_cov_280_6	CheckV-047985_3	48.7	152	65	6	1	139	1	152	1.52e-37	129
NODE_edge_2+_length_45381_cov_280_6	CheckV-049742_3	50.0	152	63	6	1	139	1	152	1.52e-37	129
NODE_edge_2+_length_45381_cov_280_6	CheckV-056261_3	48.7	152	65	6	1	139	1	152	1.52e-37	129
NODE_edge_2+_length_45381_cov_280_6	CheckV-048597_4	45.7	151	70	3	1	139	1	151	2.22e-37	129
NODE_edge_2+_length_45381_cov_280_6	CheckV-045038_5	47.4	152	68	5	1	140	1	152	3.24e-37	129
NODE_edge_2+_length_45381_cov_280_6	CheckV-051542_4	45.7	151	70	4	1	139	1	151	4.46e-37	128
NODE_edge_2+_length_45381_cov_280_6	CheckV-054200_4	48.3	151	66	4	2	140	3	153	4.87e-37	128
NODE_edge_2+_length_45381_cov_280_6	CheckV-056009_4	48.3	151	66	5	2	140	3	153	6.70e-37	128
NODE_edge_2+_length_45381_cov_280_6	CheckV-046036_4	47.7	151	67	5	2	140	3	153	9.50e-37	127
NODE_edge_2+_length_45381_cov_280_6	CheckV-044367_4	46.4	151	69	5	1	139	1	151	1.27e-36	127
NODE_edge_2+_length_45381_cov_280_6	CheckV-044977_4	46.7	152	69	5	1	140	1	152	1.31e-36	127
NODE_edge_2+_length_45381_cov_280_6	CheckV-051460_4	47.1	153	69	5	1	141	1	153	1.65e-36	127
NODE_edge_2+_length_45381_cov_280_6	CheckV-048248_3	47.7	151	67	4	2	140	3	153	1.96e-36	127
NODE_edge_2+_length_45381_cov_280_6	CheckV-059252_4	48.3	147	64	4	2	136	3	149	1.96e-36	127
NODE_edge_2+_length_45381_cov_280_6	CheckV-059962_4	48.3	147	64	4	2	136	3	149	1.96e-36	127
NODE_edge_2+_length_45381_cov_280_6	CheckV-045980_1	45.4	152	71	5	1	140	1	152	2.63e-36	126
NODE_edge_2+_length_45381_cov_280_6	CheckV-058532_5	47.7	149	66	5	2	138	3	151	2.78e-36	126
NODE_edge_2+_length_45381_cov_280_6	CheckV-054148_4	50.0	154	59	6	2	140	3	153	8.15e-36	125
NODE_edge_2+_length_45381_cov_280_6	CheckV-045094_4	45.3	150	70	4	2	139	3	152	1.09e-35	125
NODE_edge_2+_length_45381_cov_280_6	CheckV-048217_4	45.3	150	70	4	2	139	3	152	1.09e-35	125
NODE_edge_2+_length_45381_cov_280_6	CheckV-053391_3	47.7	149	66	5	2	138	3	151	2.13e-35	124
NODE_edge_2+_length_45381_cov_280_6	CheckV-048210_3	47.7	149	66	5	2	138	3	151	2.13e-35	124
NODE_edge_2+_length_45381_cov_280_6	CheckV-047919_4	46.4	153	68	6	1	139	1	153	2.13e-35	124
NODE_edge_2+_length_45381_cov_280_6	CheckV-043587_3	47.3	150	67	4	2	139	3	152	2.13e-35	124
NODE_edge_2+_length_45381_cov_280_6	CheckV-046624_3	47.7	149	66	5	2	138	3	151	2.13e-35	124
NODE_edge_2+_length_45381_cov_280_6	CheckV-051541_4	47.7	151	67	5	2	140	3	153	2.32e-35	124
NODE_edge_2+_length_45381_cov_280_6	CheckV-060410_3	46.4	151	69	4	2	140	3	153	4.52e-35	123
NODE_edge_2+_length_45381_cov_280_6	CheckV-056722_5	45.0	151	71	4	2	140	3	153	4.52e-35	123
NODE_edge_2+_length_45381_cov_280_6	CheckV-050056_4	47.0	151	68	5	1	139	1	151	5.87e-35	123
NODE_edge_2+_length_45381_cov_280_6	CheckV-044982_3	46.4	151	68	5	2	139	3	153	6.40e-35	123
NODE_edge_2+_length_45381_cov_280_6	CheckV-054196_4	48.0	150	65	5	2	139	3	151	2.44e-34	121
NODE_edge_2+_length_45381_cov_280_6	CheckV-056264_4	48.0	150	65	5	2	139	3	151	2.44e-34	121
NODE_edge_2+_length_45381_cov_280_6	CheckV-050096_4	45.0	151	71	5	1	139	1	151	3.35e-34	121
NODE_edge_2+_length_45381_cov_280_6	CheckV-049740_3	43.8	153	72	5	1	139	1	153	6.93e-34	120
NODE_edge_2+_length_45381_cov_280_6	CheckV-051156_3	43.8	153	72	5	1	139	1	153	6.93e-34	120
NODE_edge_2+_length_45381_cov_280_6	CheckV-052173_3	43.8	153	72	5	1	139	1	153	6.93e-34	120
NODE_edge_2+_length_45381_cov_280_6	CheckV-050098_3	43.8	153	72	5	1	139	1	153	6.93e-34	120
NODE_edge_2+_length_45381_cov_280_6	CheckV-054159_4	46.0	150	69	4	2	139	3	152	7.13e-34	120
NODE_edge_2+_length_45381_cov_280_6	CheckV-056258_4	44.0	150	72	4	2	139	3	152	7.13e-34	120
NODE_edge_2+_length_45381_cov_280_6	CheckV-046402_4	44.6	148	70	4	1	136	1	148	1.20e-33	119
NODE_edge_2+_length_45381_cov_280_6	CheckV-048981_4	43.7	151	73	5	1	139	1	151	1.35e-33	119
NODE_edge_2+_length_45381_cov_280_6	CheckV-056221_6	45.4	152	71	5	2	141	3	154	1.81e-33	119
NODE_edge_2+_length_45381_cov_280_6	CheckV-044944_1	45.3	139	70	3	3	138	6	141	2.64e-33	118
NODE_edge_2+_length_45381_cov_280_6	CheckV-056228_4	45.3	150	70	4	2	139	3	152	4.06e-33	118
NODE_edge_2+_length_45381_cov_280_6	CheckV-048063_1	44.6	139	71	3	3	138	6	141	7.52e-33	117
NODE_edge_2+_length_45381_cov_280_6	CheckV-058969_3	44.8	154	68	4	2	138	3	156	2.45e-32	116
NODE_edge_2+_length_45381_cov_280_6	CheckV-059214_57	44.8	154	68	4	2	138	3	156	2.45e-32	116
NODE_edge_2+_length_45381_cov_280_6	CheckV-056010_4	46.0	150	69	4	2	139	3	152	3.28e-32	116
NODE_edge_2+_length_45381_cov_280_6	CheckV-044990_1	42.7	143	68	4	3	134	5	144	2.99e-31	113
NODE_edge_2+_length_45381_cov_280_6	CheckV-049739_1	42.7	143	68	4	3	134	5	144	2.99e-31	113
NODE_edge_2+_length_45381_cov_280_6	CheckV-056233_1	42.7	143	68	4	3	134	5	144	2.99e-31	113
NODE_edge_2+_length_45381_cov_280_6	CheckV-055313_1	42.7	143	68	4	3	134	5	144	2.99e-31	113
NODE_edge_2+_length_45381_cov_280_6	CheckV-055986_5	47.5	139	64	3	2	131	3	141	7.50e-31	112
NODE_edge_2+_length_45381_cov_280_6	CheckV-055989_4	47.5	139	64	4	2	131	3	141	2.13e-30	111
NODE_edge_2+_length_45381_cov_280_6	CheckV-056005_4	44.0	150	72	5	2	139	3	152	2.13e-30	111
NODE_edge_2+_length_45381_cov_280_6	CheckV-051485_1	42.3	142	68	4	3	133	5	143	2.41e-30	111
NODE_edge_2+_length_45381_cov_280_6	CheckV-054153_4	45.3	139	67	4	2	131	3	141	6.04e-30	110
NODE_edge_2+_length_45381_cov_280_6	CheckV-056229_4	43.3	150	73	5	2	139	3	152	6.04e-30	110
NODE_edge_2+_length_45381_cov_280_6	CheckV-048651_1	41.5	142	69	4	3	133	5	143	1.37e-29	109
NODE_edge_2+_length_45381_cov_280_6	CheckV-050097_1	41.5	142	69	4	3	133	5	143	1.94e-29	108
